student_id,faculty,major,current_semester,gpa,interest_area,elective_code,elective_name,elective_term,course_difficulty,ects,success_probability,passed,gpa_risk
201531577,School of IT and Applied Mathematics,Computer Science,7,3.11,Machine Learning,CSS350,Software Engineering,5,Hard,3,0.52,1,Low
236557798,School of Education and Humanities,Mathematics,1,2.46,"Data Analysis, Education, Business",MAT410,Functional Analysis,7,Easy,3,0.42,0,High
221552000,School of IT and Applied Mathematics,Computer Science,4,3.17,"Law, Artificial Intelligence, Business",CSS210,Data Structures,3,Easy,5,0.63,1,Low
236565503,"School of Social Sciences, Business and Law",Finance,2,3.0,"Machine Learning, Artificial Intelligence",FIN410,Risk Management,7,Medium,3,0.5,0,Low
227655572,"School of Social Sciences, Business and Law",Economics,5,3.57,"Education, Programming",ECO410,Econometrics,7,Medium,5,0.59,0,Low
234116163,School of Education and Humanities,Pedagogy and Psychology,7,2.17,"Business, Programming, Artificial Intelligence",EDU410,Inclusive Education,7,Easy,4,0.48,1,High
217536772,"School of Social Sciences, Business and Law",Management,2,2.01,"Education, Finance",MGT210,Principles of Management,3,Medium,3,0.35,1,High
218230636,"School of Social Sciences, Business and Law",International Law,1,2.18,"Artificial Intelligence, Finance, Law",LAW210,International Public Law,3,Easy,4,0.48,1,High
205072543,School of Education and Humanities,Pedagogy and Psychology,7,2.34,"Business, Data Analysis",EDU210,Educational Psychology,3,Medium,3,0.5,1,High
235629871,"School of Social Sciences, Business and Law",Management,2,2.72,Education,MGT320,Project Management,5,Hard,5,0.36,1,Medium
203273137,"School of Social Sciences, Business and Law",Economics,6,3.68,"Finance, Education",ECO330,Macroeconomics,5,Medium,4,0.7,0,Low
243283789,"School of Social Sciences, Business and Law",Management,4,2.96,Law,MGT410,Strategic Management,7,Medium,4,0.49,0,Medium
235067204,"School of Social Sciences, Business and Law",International Law,7,2.73,"Programming, Research, Statistics",LAW330,Human Rights Law,5,Hard,5,0.46,1,Medium
234517316,"School of Social Sciences, Business and Law",Management,2,3.64,"Education, Statistics",MGT410,Strategic Management,7,Hard,4,0.5,1,Low
218098909,"School of Social Sciences, Business and Law",Economics,8,3.16,"Research, Law, Machine Learning",ECO330,Macroeconomics,5,Medium,5,0.62,0,Low
242425760,School of IT and Applied Mathematics,Statistics and Data Science,3,3.29,Data Analysis,CSS421,Computer Vision,7,Hard,5,0.44,0,Low
228221845,School of IT and Applied Mathematics,Statistics and Data Science,5,2.44,"Research, Data Analysis, Programming",CSS324,Introduction to Machine Learning,7,Medium,4,0.42,1,High
249396422,School of IT and Applied Mathematics,Computer Science,8,2.21,"Artificial Intelligence, Data Analysis",CSS210,Data Structures,3,Hard,3,0.38,1,High
228639213,School of IT and Applied Mathematics,Information Systems,6,2.95,"Education, Finance",INF320,Information Security,6,Easy,4,0.59,1,Medium
201378915,"School of Social Sciences, Business and Law",Economics,3,3.86,"Programming, Research, Statistics",ECO410,Econometrics,7,Hard,3,0.53,1,Low
238751982,School of IT and Applied Mathematics,Computer Science,3,3.28,"Law, Machine Learning",CSS330,Operating Systems,5,Hard,5,0.44,0,Low
238206700,"School of Social Sciences, Business and Law",Economics,4,2.41,"Artificial Intelligence, Data Analysis, Statistics",ECO410,Econometrics,7,Medium,4,0.41,1,High
205401559,School of Education and Humanities,Physics,6,3.19,"Law, Artificial Intelligence, Finance",PHY410,Statistical Physics,7,Medium,4,0.53,0,Low
222421902,School of Education and Humanities,Mathematics,2,2.48,Statistics,MAT330,Topology,6,Medium,5,0.42,1,High
238016887,School of Education and Humanities,Mathematics,7,2.85,"Research, Statistics",MAT410,Functional Analysis,7,Hard,3,0.48,0,Medium
214138993,"School of Social Sciences, Business and Law",International Law,1,3.73,Education,LAW410,International Arbitration,7,Easy,3,0.61,0,Low
249479842,School of Education and Humanities,Physics,8,2.83,"Education, Statistics",PHY330,Electrodynamics,6,Easy,5,0.57,1,Medium
215900455,School of IT and Applied Mathematics,Computer Science,5,2.34,"Data Analysis, Education",CSS330,Operating Systems,5,Hard,5,0.4,1,High
205494430,School of Education and Humanities,Physics,1,3.52,"Research, Programming",PHY410,Statistical Physics,7,Medium,3,0.58,0,Low
215994727,School of IT and Applied Mathematics,Computer Science,6,3.72,Education,CSS439,Distributed Systems,7,Easy,3,0.61,1,Low
246882609,School of Education and Humanities,Pedagogy and Psychology,7,2.33,Programming,EDU410,Inclusive Education,7,Easy,3,0.5,0,High
245715824,School of Education and Humanities,Pedagogy and Psychology,6,3.96,"Business, Data Analysis",EDU210,Educational Psychology,3,Hard,5,0.64,0,Low
217905438,School of IT and Applied Mathematics,Computer Science,3,2.5,"Finance, Programming, Law",CSS330,Operating Systems,5,Medium,3,0.43,0,Medium
227949543,"School of Social Sciences, Business and Law",International Law,2,2.81,"Business, Finance, Education",LAW210,International Public Law,3,Medium,4,0.47,0,Medium
208691502,School of Education and Humanities,Pedagogy and Psychology,6,3.7,"Law, Programming, Data Analysis",EDU410,Inclusive Education,7,Easy,4,0.61,1,Low
226666591,School of Education and Humanities,Pedagogy and Psychology,8,3.58,"Machine Learning, Data Analysis, Artificial Intelligence",EDU210,Educational Psychology,3,Hard,4,0.59,1,Low
218403549,"School of Social Sciences, Business and Law",Economics,4,3.99,Business,ECO330,Macroeconomics,5,Easy,4,0.65,1,Low
225200835,School of IT and Applied Mathematics,Computer Science,1,2.79,"Programming, Law",CSS330,Operating Systems,5,Hard,3,0.37,0,Medium
204580613,"School of Social Sciences, Business and Law",Economics,4,3.04,"Machine Learning, Data Analysis",ECO210,Microeconomics,3,Hard,4,0.51,0,Low
233217531,"School of Social Sciences, Business and Law",Economics,7,2.18,Artificial Intelligence,ECO210,Microeconomics,3,Medium,4,0.48,0,High
217420993,School of IT and Applied Mathematics,Information Systems,3,2.14,"Machine Learning, Statistics, Education",INF340,Enterprise Systems,7,Medium,5,0.37,1,High
217907345,School of Education and Humanities,Pedagogy and Psychology,4,2.17,Statistics,EDU330,Teaching Methodologies,5,Easy,5,0.38,0,High
228203947,"School of Social Sciences, Business and Law",Finance,5,3.29,Research,FIN220,Corporate Finance,4,Hard,5,0.54,0,Low
221450038,School of Education and Humanities,Physics,4,3.5,"Machine Learning, Programming",PHY310,Quantum Mechanics,5,Medium,4,0.58,1,Low
232191383,School of Education and Humanities,Mathematics,6,2.26,"Law, Finance, Statistics",MAT330,Topology,6,Medium,3,0.49,1,High
201231415,"School of Social Sciences, Business and Law",Finance,1,3.9,"Research, Business",FIN220,Corporate Finance,4,Hard,5,0.54,1,Low
238106413,School of Education and Humanities,Physics,3,2.55,"Artificial Intelligence, Research",PHY310,Quantum Mechanics,5,Easy,3,0.43,0,Medium
232109227,"School of Social Sciences, Business and Law",International Law,4,2.12,Law,LAW410,International Arbitration,7,Easy,4,0.37,0,High
206189026,School of Education and Humanities,Pedagogy and Psychology,3,2.24,"Statistics, Machine Learning, Data Analysis",EDU410,Inclusive Education,7,Medium,4,0.39,0,High
223801173,"School of Social Sciences, Business and Law",Finance,5,3.47,Machine Learning,FIN410,Risk Management,7,Medium,4,0.57,1,Low
205411563,School of Education and Humanities,Pedagogy and Psychology,2,2.99,"Finance, Machine Learning, Education",EDU410,Inclusive Education,7,Hard,3,0.5,1,Medium
222726457,School of Education and Humanities,Pedagogy and Psychology,2,2.46,"Machine Learning, Data Analysis, Research",EDU410,Inclusive Education,7,Easy,3,0.42,0,High
233518002,School of IT and Applied Mathematics,Statistics and Data Science,7,2.45,Law,SDS306,Simulation Modeling,5,Hard,4,0.42,1,High
207254683,School of IT and Applied Mathematics,Information Systems,1,2.36,"Machine Learning, Law, Artificial Intelligence",INF340,Enterprise Systems,7,Medium,4,0.4,0,High
226491198,School of IT and Applied Mathematics,Information Systems,1,2.74,"Data Analysis, Business",INF320,Information Security,6,Hard,5,0.36,1,Medium
229277218,School of IT and Applied Mathematics,Information Systems,4,2.3,"Machine Learning, Programming",INF340,Enterprise Systems,7,Hard,4,0.3,0,High
206620658,School of IT and Applied Mathematics,Information Systems,5,2.21,"Programming, Law, Education",INF320,Information Security,6,Easy,3,0.38,0,High
201736524,School of IT and Applied Mathematics,Information Systems,6,2.92,"Artificial Intelligence, Data Analysis, Statistics",INF320,Information Security,6,Hard,4,0.49,1,Medium
242044933,"School of Social Sciences, Business and Law",Finance,5,2.52,"Law, Finance",FIN220,Corporate Finance,4,Medium,4,0.63,1,Medium
204400953,School of IT and Applied Mathematics,Information Systems,3,2.21,"Education, Finance",INF305,Database Systems,5,Medium,3,0.38,0,High
218581910,"School of Social Sciences, Business and Law",International Law,2,2.18,"Business, Machine Learning, Programming",LAW330,Human Rights Law,5,Medium,3,0.38,1,High
216968373,"School of Social Sciences, Business and Law",Economics,5,2.52,Machine Learning,ECO410,Econometrics,7,Medium,4,0.43,0,Medium
245191831,School of IT and Applied Mathematics,Computer Science,3,2.24,Programming,CSS210,Data Structures,3,Easy,3,0.49,0,High
222409947,School of Education and Humanities,Pedagogy and Psychology,2,2.04,Programming,EDU330,Teaching Methodologies,5,Hard,4,0.26,0,High
206562484,School of IT and Applied Mathematics,Statistics and Data Science,1,2.34,"Law, Data Analysis, Education",SDS305,Applied Statistics,5,Easy,4,0.4,0,High
216938182,School of IT and Applied Mathematics,Statistics and Data Science,5,2.89,Machine Learning,CSS421,Computer Vision,7,Hard,5,0.38,0,Medium
229370012,"School of Social Sciences, Business and Law",International Law,2,2.56,Law,LAW210,International Public Law,3,Easy,5,0.53,0,Medium
245180005,School of Education and Humanities,Pedagogy and Psychology,7,3.56,"Education, Research",EDU210,Educational Psychology,3,Medium,4,0.78,0,Low
246395626,"School of Social Sciences, Business and Law",Management,1,2.64,Machine Learning,MGT210,Principles of Management,3,Medium,3,0.45,0,Medium
239882399,"School of Social Sciences, Business and Law",Finance,2,2.5,Business,FIN220,Corporate Finance,4,Hard,5,0.33,1,Medium
217516648,"School of Social Sciences, Business and Law",Finance,4,3.19,"Finance, Machine Learning, Data Analysis",FIN220,Corporate Finance,4,Hard,5,0.63,1,Low
219258194,School of Education and Humanities,Physics,8,2.08,Programming,PHY310,Quantum Mechanics,5,Hard,3,0.36,1,High
231011467,"School of Social Sciences, Business and Law",Finance,6,3.43,"Machine Learning, Data Analysis",FIN220,Corporate Finance,4,Easy,5,0.66,0,Low
212860938,School of Education and Humanities,Physics,6,3.41,"Law, Artificial Intelligence, Finance",PHY310,Quantum Mechanics,5,Medium,4,0.66,1,Low
218329435,School of Education and Humanities,Physics,6,2.35,"Data Analysis, Finance, Programming",PHY410,Statistical Physics,7,Hard,5,0.3,0,High
236147639,School of Education and Humanities,Pedagogy and Psychology,3,2.36,Data Analysis,EDU330,Teaching Methodologies,5,Medium,5,0.4,1,High
246338793,School of Education and Humanities,Mathematics,2,3.87,Finance,MAT410,Functional Analysis,7,Hard,3,0.53,1,Low
223816683,School of Education and Humanities,Mathematics,6,2.89,"Programming, Data Analysis",MAT410,Functional Analysis,7,Hard,3,0.38,1,Medium
201021494,School of IT and Applied Mathematics,Computer Science,7,3.94,"Education, Law",CSS350,Software Engineering,5,Medium,5,0.74,1,Low
234784650,School of IT and Applied Mathematics,Computer Science,1,2.59,"Business, Artificial Intelligence",CSS210,Data Structures,3,Easy,4,0.44,1,Medium
233699529,School of Education and Humanities,Mathematics,2,2.68,"Education, Machine Learning, Law",MAT410,Functional Analysis,7,Hard,3,0.35,0,Medium
233635764,School of IT and Applied Mathematics,Statistics and Data Science,4,3.95,"Research, Data Analysis",CSS421,Computer Vision,7,Medium,5,0.64,1,Low
212609202,School of IT and Applied Mathematics,Computer Science,3,2.11,Law,CSS350,Software Engineering,5,Easy,4,0.37,0,High
249058573,School of IT and Applied Mathematics,Statistics and Data Science,4,2.34,"Artificial Intelligence, Education",CSS324,Introduction to Machine Learning,7,Easy,4,0.4,0,High
239205682,School of Education and Humanities,Physics,7,2.37,"Finance, Statistics",PHY310,Quantum Mechanics,5,Medium,3,0.51,1,High
235419132,School of IT and Applied Mathematics,Computer Science,3,3.5,"Artificial Intelligence, Data Analysis, Finance",CSS210,Data Structures,3,Hard,4,0.58,0,Low
244817030,School of Education and Humanities,Mathematics,7,3.93,"Education, Programming, Data Analysis",MAT330,Topology,6,Medium,3,0.74,1,Low
209423864,School of Education and Humanities,Pedagogy and Psychology,3,2.24,"Statistics, Data Analysis",EDU410,Inclusive Education,7,Easy,3,0.39,1,High
232314805,School of Education and Humanities,Physics,3,3.67,"Finance, Artificial Intelligence",PHY310,Quantum Mechanics,5,Easy,4,0.6,1,Low
246471499,"School of Social Sciences, Business and Law",International Law,7,2.23,Statistics,LAW210,International Public Law,3,Hard,5,0.38,0,High
202772258,School of Education and Humanities,Mathematics,6,3.76,"Law, Education",MAT330,Topology,6,Hard,5,0.61,1,Low
215620682,"School of Social Sciences, Business and Law",Finance,7,2.08,"Programming, Machine Learning",FIN410,Risk Management,7,Hard,4,0.36,0,High
221339451,"School of Social Sciences, Business and Law",Management,5,3.69,"Artificial Intelligence, Programming, Statistics",MGT320,Project Management,5,Medium,5,0.7,1,Low
225520117,School of Education and Humanities,Physics,2,2.38,Law,PHY410,Statistical Physics,7,Hard,4,0.31,0,High
221942977,School of Education and Humanities,Mathematics,5,3.42,"Statistics, Research",MAT310,Abstract Algebra,5,Hard,3,0.56,1,Low
211966829,School of IT and Applied Mathematics,Statistics and Data Science,1,3.84,"Programming, Business, Finance",SDS305,Applied Statistics,5,Medium,5,0.63,1,Low
201512765,School of IT and Applied Mathematics,Computer Science,8,2.36,"Data Analysis, Research",CSS350,Software Engineering,5,Medium,4,0.5,1,High
222516524,"School of Social Sciences, Business and Law",Economics,1,2.33,"Programming, Data Analysis, Research",ECO330,Macroeconomics,5,Hard,3,0.3,1,High
239611430,School of IT and Applied Mathematics,Information Systems,8,3.82,"Statistics, Machine Learning, Programming",INF305,Database Systems,5,Medium,5,0.72,0,Low
225620085,"School of Social Sciences, Business and Law",International Law,8,2.5,"Business, Research",LAW330,Human Rights Law,5,Hard,4,0.43,0,Medium
209581776,School of Education and Humanities,Physics,5,2.6,Education,PHY410,Statistical Physics,7,Easy,4,0.44,0,Medium
225645358,"School of Social Sciences, Business and Law",Management,3,3.03,Machine Learning,MGT210,Principles of Management,3,Hard,4,0.5,0,Low
211427068,School of Education and Humanities,Physics,5,3.81,"Law, Machine Learning",PHY330,Electrodynamics,6,Hard,5,0.52,0,Low
216757387,School of Education and Humanities,Pedagogy and Psychology,8,3.81,"Finance, Research, Business",EDU210,Educational Psychology,3,Easy,5,0.72,0,Low
215928878,School of IT and Applied Mathematics,Computer Science,5,3.45,"Statistics, Finance, Artificial Intelligence",CSS330,Operating Systems,5,Easy,4,0.67,1,Low
228054359,"School of Social Sciences, Business and Law",Management,5,2.93,Education,MGT320,Project Management,5,Easy,5,0.59,1,Medium
242194801,"School of Social Sciences, Business and Law",Finance,2,3.73,"Research, Business",FIN410,Risk Management,7,Medium,3,0.61,0,Low
213304606,School of IT and Applied Mathematics,Computer Science,8,2.29,"Statistics, Artificial Intelligence, Education",CSS350,Software Engineering,5,Medium,5,0.49,0,High
